1,4
1,6
1,7
1,12
1,13
1,15
1,16
1,18
1,19
1,20
1,23
1,26
1,28
1,29
1,35
1,37
1,41
1,43
1,44
1,46
1,49
1,51
1,52
1,54
1,58
1,60
1,62
1,63
1,64
1,65
1,67
1,68
1,69
1,70
1,71
1,72
1,73
1,76
2,1
2,3
2,5
2,6
2,7
2,10
2,11
2,13
2,15
2,16
2,17
2,18
2,20
2,21
2,22
2,23
2,24
2,25
2,26
2,28
2,29
2,32
2,34
2,35
2,37
2,41
2,43
2,44
2,46
2,48
2,49
2,51
2,52
2,54
2,56
2,57
2,58
2,64
2,67
2,68
2,69
2,71
2,72
2,73
2,74
2,75
3,5
3,7
3,13
3,18
3,20
3,21
3,23
3,26
3,29
3,30
3,35
3,37
3,41
3,44
3,46
3,48
3,49
3,52
3,54
3,58
3,65
3,67
3,68
3,69
3,70
3,72
3,73
4,5
4,6
4,7
4,9
4,13
4,18
4,20
4,23
4,26
4,29
4,33
4,34
4,35
4,37
4,41
4,44
4,46
4,49
4,52
4,54
4,58
4,65
4,67
4,68
4,69
4,70
4,72
4,73
5,2
5,4
5,6
5,7
5,8
5,12
5,13
5,15
5,16
5,18
5,19
5,20
5,21
5,23
5,24
5,26
5,28
5,29
5,30
5,34
5,35
5,37
5,38
5,41
5,42
5,43
5,44
5,45
5,46
5,48
5,49
5,50
5,51
5,52
5,53
5,54
5,55
5,56
5,58
5,59
5,60
5,61
5,62
5,63
5,64
5,65
5,66
5,67
5,68
5,69
5,70
5,71
5,72
5,73
5,74
5,76
6,5
6,7
6,9
6,13
6,16
6,18
6,20
6,22
6,23
6,26
6,29
6,30
6,35
6,37
6,39
6,41
6,44
6,45
6,46
6,48
6,49
6,52
6,54
6,56
6,58
6,62
6,64
6,65
6,66
6,67
6,68
6,69
6,70
6,72
6,73
7,1
7,2
7,3
7,4
7,5
7,6
7,8
7,9
7,10
7,11
7,12
7,13
7,14
7,15
7,16
7,17
7,18
7,19
7,20
7,21
7,22
7,23
7,24
7,25
7,26
7,27
7,28
7,29
7,30
7,31
7,32
7,33
7,34
7,35
7,36
7,37
7,38
7,39
7,40
7,41
7,42
7,43
7,44
7,45
7,46
7,47
7,48
7,49
7,50
7,51
7,52
7,53
7,54
7,55
7,56
7,57
7,58
7,59
7,60
7,61
7,62
7,63
7,64
7,65
7,66
7,67
7,68
7,69
7,70
7,71
7,72
7,73
7,74
7,75
7,76
8,5
8,7
8,9
8,10
8,13
8,18
8,20
8,23
8,24
8,25
8,26
8,29
8,35
8,37
8,41
8,44
8,46
8,49
8,54
8,55
8,58
8,62
8,65
8,67
8,68
8,69
8,70
8,72
8,73
8,74
9,5
9,7
9,8
9,13
9,18
9,20
9,21
9,23
9,26
9,29
9,35
9,37
9,41
9,44
9,45
9,46
9,48
9,49
9,52
9,54
9,55
9,58
9,62
9,65
9,67
9,68
9,69
9,70
9,72
9,73
10,3
10,5
10,6
10,7
10,9
10,13
10,18
10,19
10,20
10,23
10,24
10,26
10,28
10,29
10,35
10,36
10,37
10,41
10,44
10,45
10,46
10,48
10,49
10,50
10,51
10,52
10,54
10,55
10,56
10,58
10,59
10,62
10,63
10,65
10,67
10,68
10,69
10,70
10,72
10,73
10,76
11,5
11,7
11,13
11,18
11,20
11,23
11,26
11,29
11,35
11,37
11,41
11,44
11,45
11,46
11,49
11,54
11,58
11,62
11,67
11,68
11,69
11,70
11,72
11,73
12,1
12,5
12,7
12,9
12,13
12,18
12,20
12,22
12,23
12,25
12,26
12,29
12,32
12,34
12,35
12,37
12,41
12,44
12,46
12,49
12,52
12,54
12,58
12,62
12,67
12,68
12,69
12,70
12,72
12,73
13,1
13,2
13,3
13,4
13,5
13,6
13,7
13,8
13,9
13,10
13,11
13,12
13,14
13,15
13,16
13,17
13,18
13,19
13,20
13,21
13,22
13,23
13,24
13,25
13,26
13,27
13,28
13,29
13,30
13,31
13,32
13,33
13,34
13,35
13,36
13,37
13,38
13,39
13,40
13,41
13,42
13,43
13,44
13,45
13,46
13,47
13,48
13,49
13,50
13,51
13,52
13,53
13,54
13,55
13,56
13,57
13,58
13,59
13,60
13,61
13,62
13,63
13,64
13,65
13,66
13,67
13,68
13,69
13,70
13,71
13,72
13,73
13,74
13,75
13,76
14,2
14,5
14,7
14,9
14,10
14,13
14,18
14,20
14,21
14,23
14,24
14,25
14,26
14,28
14,29
14,33
14,35
14,37
14,39
14,41
14,44
14,46
14,48
14,49
14,50
14,52
14,54
14,58
14,62
14,65
14,67
14,68
14,69
14,70
14,72
14,73
14,74
15,5
15,7
15,13
15,14
15,18
15,20
15,23
15,26
15,29
15,35
15,37
15,41
15,42
15,44
15,46
15,48
15,49
15,52
15,54
15,58
15,67
15,68
15,69
15,70
15,72
15,73
16,3
16,5
16,6
16,7
16,9
16,10
16,13
16,18
16,20
16,23
16,25
16,26
16,29
16,35
16,37
16,41
16,44
16,46
16,49
16,51
16,52
16,54
16,58
16,61
16,62
16,65
16,67
16,68
16,69
16,70
16,72
16,73
17,5
17,7
17,9
17,13
17,18
17,20
17,21
17,23
17,26
17,29
17,34
17,35
17,37
17,41
17,44
17,45
17,46
17,49
17,54
17,58
17,62
17,65
17,67
17,68
17,69
17,70
17,72
17,73
18,1
18,2
18,3
18,4
18,5
18,6
18,7
18,8
18,9
18,10
18,11
18,12
18,13
18,14
18,15
18,16
18,17
18,19
18,20
18,21
18,22
18,23
18,24
18,25
18,26
18,27
18,28
18,29
18,30
18,31
18,32
18,33
18,34
18,35
18,36
18,37
18,38
18,39
18,40
18,41
18,42
18,43
18,44
18,45
18,46
18,47
18,48
18,49
18,50
18,51
18,52
18,53
18,54
18,55
18,56
18,57
18,58
18,59
18,60
18,61
18,62
18,63
18,64
18,65
18,66
18,67
18,68
18,69
18,70
18,71
18,72
18,73
18,74
18,75
18,76
19,5
19,7
19,9
19,10
19,11
19,13
19,18
19,20
19,23
19,25
19,26
19,29
19,35
19,37
19,41
19,44
19,46
19,49
19,52
19,54
19,58
19,62
19,65
19,67
19,68
19,69
19,70
19,72
19,73
20,3
20,4
20,5
20,6
20,7
20,9
20,10
20,11
20,12
20,13
20,18
20,19
20,23
20,24
20,25
20,26
20,27
20,29
20,31
20,35
20,36
20,37
20,41
20,44
20,45
20,46
20,49
20,52
20,54
20,58
20,62
20,65
20,67
20,68
20,69
20,70
20,71
20,72
20,73
21,4
21,5
21,6
21,7
21,9
21,10
21,12
21,13
21,16
21,18
21,20
21,22
21,23
21,26
21,29
21,35
21,37
21,41
21,43
21,44
21,46
21,49
21,50
21,53
21,54
21,55
21,58
21,62
21,63
21,67
21,68
21,69
21,70
21,71
21,72
21,73
22,5
22,7
22,13
22,18
22,20
22,23
22,24
22,26
22,29
22,35
22,37
22,38
22,41
22,44
22,46
22,49
22,54
22,58
22,62
22,67
22,68
22,69
22,70
22,72
22,73
23,1
23,4
23,5
23,6
23,7
23,9
23,10
23,12
23,13
23,15
23,16
23,17
23,18
23,20
23,22
23,25
23,26
23,28
23,29
23,30
23,32
23,34
23,35
23,36
23,37
23,38
23,40
23,41
23,43
23,44
23,45
23,46
23,47
23,50
23,52
23,54
23,58
23,60
23,62
23,64
23,65
23,66
23,67
23,68
23,69
23,70
23,72
23,73
24,1
24,2
24,4
24,5
24,6
24,7
24,9
24,10
24,12
24,13
24,15
24,16
24,18
24,20
24,22
24,23
24,25
24,26
24,28
24,29
24,32
24,34
24,35
24,36
24,37
24,38
24,40
24,41
24,43
24,44
24,45
24,46
24,47
24,50
24,52
24,53
24,54
24,55
24,56
24,57
24,58
24,60
24,62
24,64
24,67
24,68
24,69
24,70
24,71
24,72
24,73
24,74
24,75
25,5
25,7
25,13
25,18
25,20
25,23
25,26
25,29
25,35
25,37
25,41
25,44
25,46
25,48
25,49
25,52
25,54
25,55
25,56
25,58
25,62
25,65
25,67
25,68
25,69
25,70
25,72
25,73
26,1
26,2
26,3
26,4
26,5
26,6
26,7
26,8
26,9
26,10
26,11
26,12
26,13
26,14
26,15
26,16
26,17
26,18
26,19
26,20
26,21
26,22
26,23
26,24
26,25
26,27
26,28
26,29
26,30
26,31
26,32
26,33
26,34
26,35
26,36
26,37
26,38
26,39
26,40
26,41
26,42
26,43
26,44
26,45
26,46
26,47
26,48
26,49
26,50
26,51
26,52
26,53
26,54
26,55
26,56
26,57
26,58
26,59
26,60
26,61
26,62
26,63
26,64
26,65
26,66
26,67
26,68
26,69
26,70
26,71
26,72
26,73
26,74
26,75
26,76
27,5
27,7
27,9
27,13
27,18
27,20
27,23
27,24
27,26
27,28
27,29
27,33
27,35
27,36
27,37
27,41
27,44
27,46
27,49
27,52
27,54
27,56
27,58
27,62
27,65
27,66
27,67
27,68
27,69
27,70
27,72
27,73
28,2
28,4
28,5
28,6
28,7
28,8
28,9
28,10
28,12
28,13
28,15
28,16
28,17
28,18
28,20
28,24
28,26
28,29
28,34
28,35
28,37
28,41
28,44
28,46
28,49
28,54
28,58
28,61
28,62
28,67
28,68
28,69
28,72
28,73
28,75
29,5
29,6
29,7
29,9
29,10
29,13
29,16
29,18
29,19
29,20
29,22
29,23
29,24
29,25
29,26
29,35
29,37
29,41
29,42
29,44
29,46
29,49
29,51
29,52
29,54
29,58
29,62
29,65
29,67
29,68
29,69
29,70
29,71
29,72
29,73
30,5
30,7
30,9
30,10
30,13
30,18
30,20
30,22
30,26
30,29
30,35
30,37
30,41
30,46
30,49
30,54
30,55
30,58
30,62
30,67
30,68
30,69
30,70
30,72
30,73
31,1
31,5
31,7
31,13
31,16
31,18
31,20
31,22
31,23
31,26
31,29
31,35
31,37
31,41
31,44
31,46
31,49
31,54
31,58
31,62
31,67
31,68
31,69
31,72
31,73
32,5
32,7
32,13
32,18
32,20
32,23
32,26
32,29
32,35
32,37
32,41
32,44
32,46
32,48
32,49
32,52
32,54
32,58
32,62
32,65
32,67
32,68
32,69
32,70
32,72
32,73
33,5
33,7
33,9
33,10
33,13
33,18
33,20
33,23
33,24
33,25
33,26
33,29
33,30
33,35
33,37
33,41
33,44
33,46
33,49
33,52
33,54
33,58
33,62
33,65
33,67
33,68
33,69
33,70
33,72
33,73
34,5
34,6
34,7
34,9
34,10
34,13
34,15
34,18
34,20
34,23
34,24
34,25
34,26
34,29
34,32
34,35
34,36
34,37
34,41
34,44
34,46
34,49
34,54
34,58
34,60
34,62
34,65
34,67
34,68
34,69
34,70
34,72
34,73
35,5
35,6
35,7
35,9
35,13
35,18
35,19
35,20
35,23
35,24
35,26
35,28
35,29
35,30
35,37
35,41
35,44
35,46
35,48
35,49
35,50
35,54
35,55
35,56
35,58
35,59
35,60
35,62
35,64
35,65
35,67
35,68
35,69
35,70
35,72
35,73
36,5
36,7
36,9
36,13
36,18
36,20
36,21
36,23
36,26
36,29
36,35
36,37
36,41
36,44
36,46
36,49
36,52
36,54
36,56
36,58
36,65
36,67
36,68
36,69
36,70
36,72
36,73
37,1
37,2
37,3
37,4
37,5
37,6
37,7
37,8
37,9
37,10
37,11
37,12
37,13
37,14
37,15
37,16
37,17
37,18
37,19
37,20
37,21
37,22
37,23
37,24
37,25
37,26
37,27
37,28
37,29
37,30
37,31
37,32
37,33
37,34
37,35
37,36
37,38
37,39
37,40
37,41
37,42
37,43
37,44
37,45
37,46
37,47
37,48
37,49
37,50
